Time,ECG,Stethoscope
25.135,-0.132378,0.00400754
25.14,-0.128965,0.00358246
25.145,-0.123323,0.00171452
25.15,-0.117399,0.00111955
25.155,-0.11251,-0.000900048
25.16,-0.107706,-0.00485081
25.165,-0.102454,-0.0106491
25.17,-0.0973719,-0.00827208
25.175,-0.0929233,-0.00590962
25.18,-0.0884277,-0.00415279
25.185,-0.0837554,-0.00138292
25.19,-0.0807293,-0.000802618
25.195,-0.0802606,-0.00197331
25.2,-0.0805856,-0.00137695
25.205,-0.0800446,-0.00345381
25.21,-0.0793342,-0.00523261
25.215,-0.0796896,-0.00290644
25.22,-0.0803175,-0.00295454
25.225,-0.0802702,-0.0028864
25.23,-0.0806464,-0.00453678
25.235,-0.082094,-0.00140998
25.24,-0.0825861,-0.0014507
25.245,-0.0805769,-0.00263853
25.25,-0.0773877,-0.000411014
25.255,-0.0746368,-0.00234367
25.26,-0.0719591,-0.00365459
25.265,-0.0688804,-0.00304748
25.27,-0.0664634,-0.00572299
25.275,-0.0658178,-0.0063559
25.28,-0.0658649,-0.00562318
25.285,-0.0648939,-0.0041295
25.29,-0.0632945,-0.00754362
25.295,-0.0622925,-0.00414322
25.3,-0.0617477,-0.00101974
25.305,-0.0610173,-0.000667036
25.31,-0.0606639,0.000609107
25.315,-0.0610877,-0.00104001
25.32,-0.0613786,-0.00223384
25.325,-0.061156,-0.003008
25.33,-0.06156,-0.00238907
25.335,-0.0628263,-0.00318384
25.34,-0.0633763,-0.000509234
25.345,-0.0624434,-0.00340138
25.35,-0.0612398,-0.00504854
25.355,-0.0608406,-0.00277053
25.36,-0.0603847,-0.00265049
25.365,-0.0587195,-0.00709759
25.37,-0.0566316,-0.00552567
25.375,-0.055334,-0.00489164
25.38,-0.0546038,-0.00797248
25.385,-0.0535178,-0.00780489
25.39,-0.0522524,-0.00458451
25.395,-0.0512167,0.000626578
25.4,-0.0500479,0.00140822
25.405,-0.0484436,-0.00145552
25.41,-0.0478531,-0.00299971
25.415,-0.0494898,0.000239657
25.42,-0.0519318,-0.000587127
25.425,-0.0535234,-0.00313844
25.43,-0.0550068,-0.00148656
25.435,-0.056984,-0.000546712
25.44,-0.0585232,-0.00444726
25.445,-0.0590741,-0.00544524
25.45,-0.0589589,-0.00577015
25.455,-0.0579136,-0.00447403
25.46,-0.0554251,-0.00319114
25.465,-0.0523152,-0.00320765
25.47,-0.0505338,-0.0033299
25.475,-0.0506413,-0.00306968
25.48,-0.0509051,-0.00354867
25.485,-0.0503119,-0.00351047
25.49,-0.0503717,-0.00262964
25.495,-0.0515388,-0.00309618
25.5,-0.0529708,-0.00412526
25.505,-0.0546775,-0.00362328
25.51,-0.0570489,-0.00243068
25.515,-0.0599434,-0.00259858
25.52,-0.0619998,-0.00512828
25.525,-0.0624248,-0.00330043
25.53,-0.0621714,0.000437619
25.535,-0.0619293,-0.00365844
25.54,-0.0603896,-0.0027503
25.545,-0.0552689,-0.00297486
25.55,-0.0460241,-0.00510539
25.555,-0.0331513,-0.00511148
25.56,-0.0181229,-0.00774955
25.565,-0.00341348,-0.00246629
25.57,0.0108697,-0.000607734
25.575,0.0279525,-0.00265196
25.58,0.0524621,-0.00358168
25.585,0.0858687,-0.0019984
25.59,0.122759,-0.00376875
25.595,0.154348,-0.00131959
25.6,0.176316,-0.000909033
25.605,0.188792,-0.0024138
25.61,0.191184,-0.00152115
25.615,0.18208,-0.0039306
25.62,0.161431,-0.00381077
25.625,0.129605,-0.00264841
25.63,0.0883847,-0.00483599
25.635,0.0426656,-0.00500634
25.64,-0.000706338,-0.00811062
25.645,-0.035939,-0.00345636
25.65,-0.0616169,-0.00387323
25.655,-0.0790462,-0.00284689
25.66,-0.08977,-0.00279499
25.665,-0.0964634,-0.00595619
25.67,-0.102537,-0.000183778
25.675,-0.109404,0.000815063
25.68,-0.116003,0.000523578
25.685,-0.121497,-0.000647902
25.69,-0.126344,-0.00424549
25.695,-0.130782,-0.00638336
25.7,-0.133202,-0.00788589
25.705,-0.13246,-0.00155327
25.71,-0.130304,0.000669976
25.715,-0.128707,-0.00145395
25.72,-0.127794,-0.00317273
25.725,-0.131434,-0.00453262
25.73,-0.149505,-0.00404825
25.735,-0.182744,-0.00843806
25.74,-0.202102,-0.00846924
25.745,-0.156536,-0.0087631
25.75,0.00809227,-0.00427271
25.755,0.31898,-0.000825081
25.76,0.722441,0.000767407
25.765,1.09362,-0.00137132
25.77,1.31421,0.00682338
25.775,1.3355,0.0065097
25.78,1.18757,-0.00689196
25.785,0.948116,-0.00455764
25.79,0.694481,0.00483565
25.795,0.477906,-0.0139535
25.8,0.318317,-0.0206401
25.805,0.212058,-0.0150708
25.81,0.144457,-0.000794967
25.815,0.100614,0.0199068
25.82,0.0711686,0.0229647
25.825,0.0505822,-0.00359139
25.83,0.0348953,-0.028332
25.835,0.0224133,-0.0132015
25.84,0.0138986,0.00032707
25.845,0.00973025,0.00594423
25.85,0.00843296,-0.00335876
25.855,0.00883858,-0.00852456
25.86,0.0110586,-0.00437341
25.865,0.0151727,0.000257383
25.87,0.0194927,-0.00190923
25.875,0.0229918,-0.00474772
25.88,0.0270956,-0.00199149
25.885,0.0328526,0.000405315
25.89,0.0393787,-0.00152865
25.895,0.0459366,-0.00846615
25.9,0.0533255,-0.00646144
25.905,0.0619838,-0.00696978
25.91,0.070933,-0.00718357
25.915,0.0800638,-0.00822522
25.92,0.0906529,-0.00662546
25.925,0.103264,0.00195185
25.93,0.116649,-0.00142382
25.935,0.130602,0.002305
25.94,0.14608,0.000639917
25.945,0.16215,-0.00122337
25.95,0.176817,-0.00261524
25.955,0.189058,-0.00397089
25.96,0.198757,-0.00295018
25.965,0.204698,-0.0029391
25.97,0.205583,-0.0052018
25.975,0.201689,-0.00548485
25.98,0.193751,-0.0024641
25.985,0.180699,-0.00483861
25.99,0.159159,-0.00423802
25.995,0.127945,-0.00236365
26,0.0898529,-0.00124821
26.005,0.0480216,-0.00020971
26.01,0.00370135,-0.00518275
26.015,-0.0415575,-0.0054285
26.02,-0.0846536,-0.00275905
26.025,-0.122975,-0.0018699
26.03,-0.155945,-0.000846813
26.035,-0.183857,-0.00547467
26.04,-0.206812,-0.00114712
26.045,-0.225416,-0.00326683
26.05,-0.241171,-0.0054821
26.055,-0.255568,-0.00636712
26.06,-0.268047,-0.00664478
26.065,-0.27769,-0.00446327
26.07,-0.285428,-0.00202877
26.075,-0.292735,-0.00111217
26.08,-0.299498,-0.000701818
26.085,-0.304654,0.00604738
26.09,-0.308377,0.00201574
26.095,-0.311272,-0.0247303
26.1,-0.312975,-0.0129543
26.105,-0.313062,0.0116936
26.11,-0.312708,0.00350763
26.115,-0.313206,0.000787878
26.12,-0.314226,0.00130924
26.125,-0.315096,-0.00419894
26.13,-0.316481,-0.00780648
26.135,-0.318793,-0.00713332
26.14,-0.321086,-0.00647814
26.145,-0.322028,-0.00458832
26.15,-0.321765,0.00184976
26.155,-0.321256,-0.00286513
26.16,-0.319765,-0.0059852
26.165,-0.317201,-0.00799386
26.17,-0.315385,-0.00377977
26.175,-0.315604,-0.000787057
26.18,-0.316981,-0.000518971
26.185,-0.318035,-0.00190374
26.19,-0.318508,0.000479166
26.195,-0.318549,-0.00154858
26.2,-0.318005,-0.00863122
26.205,-0.316864,-0.0120642
26.21,-0.316317,-0.00933064
26.215,-0.317263,0.00029737
26.22,-0.31936,0.00100996
26.225,-0.321616,-0.0042192
26.23,-0.323648,-0.00152951
26.235,-0.325225,-0.000365559
26.24,-0.325637,0.00318815
26.245,-0.324341,0.00112671
26.25,-0.322495,-0.00474665
26.255,-0.322232,-0.00578471
26.26,-0.323441,-0.00409636
26.265,-0.324573,-0.00473628
26.27,-0.325455,-0.00143642
26.275,-0.326175,-0.000474617
26.28,-0.326008,-0.00925036
26.285,-0.32499,-0.00895712
26.29,-0.324873,-0.00382836
26.295,-0.326436,0.000555116
26.3,-0.328434,-0.00156623
26.305,-0.329679,-0.00126675
26.31,-0.329943,-0.000870347
26.315,-0.329598,-0.00183731
26.32,-0.328433,-0.00457025
26.325,-0.326236,-0.00658723
26.33,-0.32429,-0.00448726
26.335,-0.323989,-0.00352683
26.34,-0.324759,-0.00224085
26.345,-0.325655,-0.000579177
26.35,-0.326255,-0.00534509
26.355,-0.326601,-0.00660532
26.36,-0.325963,-0.00722518
26.365,-0.323072,-0.000943623
26.37,-0.319202,-0.00178197
26.375,-0.317106,-0.00272716
26.38,-0.316667,-0.000254829
26.385,-0.315979,-0.00181122
26.39,-0.314798,-0.00329164
26.395,-0.313174,-0.005555
26.4,-0.310659,-0.000991718
26.405,-0.307995,-0.00105189
26.41,-0.306817,-0.00234413
26.415,-0.306988,-0.0014437
26.42,-0.306306,-0.00537987
26.425,-0.303776,-0.00556618
26.43,-0.300721,-0.00693648
26.435,-0.298378,-0.000486048
26.44,-0.296331,-0.00359094
26.445,-0.293696,-0.00347288
26.45,-0.29084,-0.00266103
26.455,-0.28881,-0.00245839
26.46,-0.288104,-0.00274845
26.465,-0.288288,-0.00456348
26.47,-0.288954,-0.00202236
26.475,-0.289533,-0.00353178
26.48,-0.28863,-0.00350417
26.485,-0.286067,-0.00483628
26.49,-0.283428,-0.00469278
26.495,-0.2805,-0.00396352
26.5,-0.2741,-0.0034779
26.505,-0.261909,-0.000934526
26.51,-0.245466,-0.00112645
26.515,-0.228758,-0.00358911
26.52,-0.213198,-0.00631829
26.525,-0.196222,-0.00598894
26.53,-0.175657,-0.0051158
26.535,-0.15009,-0.000783759
26.54,-0.117956,-0.00106347
26.545,-0.0816619,-0.000356766
26.55,-0.0491735,-0.000820856
26.555,-0.0265986,-0.00118928
26.56,-0.0144031,-0.00616683
26.565,-0.0115109,-0.00613743
26.57,-0.0186344,-0.00334
26.575,-0.0380133,-0.00246837
26.58,-0.0690747,-0.000274398
26.585,-0.107422,-0.00289684
26.59,-0.147833,-0.00470411
26.595,-0.184815,-0.00291572
26.6,-0.214207,-0.00475664
26.605,-0.234946,-0.00876459
26.61,-0.24895,-0.0052761
26.615,-0.258958,-0.00356714
26.62,-0.265992,-0.000828111
26.625,-0.270521,0.000679736
26.63,-0.274018,-0.000112378
26.635,-0.277807,-0.00247518
26.64,-0.281463,-0.00385509
26.645,-0.283958,-0.00520677
26.65,-0.285186,-0.00532098
26.655,-0.285167,-0.00499935
26.66,-0.283353,0.000678385
26.665,-0.280298,0.00144537
26.67,-0.277568,-0.00213737
26.675,-0.275838,-0.00432186
26.68,-0.277772,-0.00617872
26.685,-0.289361,-0.00358005
26.69,-0.307637,-0.00726493
26.695,-0.303432,-0.00565109
26.7,-0.228639,-0.0052157
26.705,-0.033516,-0.0041032
26.71,0.294963,-0.00465165
26.715,0.6852,-0.00658714
26.72,1.01345,-0.00088566
26.725,1.18259,0.0145952
26.73,1.16309,0.00768761
26.735,0.993351,-0.00387201
26.74,0.750153,-0.00120776
26.745,0.50727,-0.00941724
26.75,0.309008,-0.0348915
26.755,0.167689,-0.0168704
26.76,0.0759978,0.000296044
26.765,0.0195513,0.00256651
26.77,-0.0159255,0.0206218
26.775,-0.0405922,0.0245639
26.78,-0.0586561,-0.000266611
26.785,-0.0710016,-0.0242304
26.79,-0.0782915,-0.0184949
26.795,-0.0817241,-0.00495047
26.8,-0.0823993,0.00583345
26.805,-0.0807501,0.00351465
26.81,-0.0769705,-0.00613408
26.815,-0.0713122,-0.0077932
26.82,-0.0630232,-0.00405727
26.825,-0.0514805,-0.00255605
26.83,-0.0385017,-0.00933973
26.835,-0.0265195,-0.00658069
26.84,-0.0149625,-9.52E-05
26.845,-0.00148696,-0.000501038
26.85,0.0137728,-0.000923994
26.855,0.0295177,-0.00714551
26.86,0.0462764,-0.00660913
26.865,0.0649469,-0.0041881
26.87,0.08442,-0.00270273
26.875,0.103014,-0.0027716
26.88,0.12131,0.000191801
26.885,0.14111,0.000931176
26.89,0.162247,-0.00239868
26.895,0.183355,-0.00267688
26.9,0.203854,-0.00359796
26.905,0.223058,-0.0043924
26.91,0.239054,0.000241374
26.915,0.250182,-0.000659175
26.92,0.257452,-0.00364283
26.925,0.262926,-0.00596061
26.93,0.265848,-0.00778963
26.935,0.263767,-0.00950647
26.94,0.255763,-0.00701026
26.945,0.24148,-0.000390409
26.95,0.218832,-0.00279619
26.955,0.186687,0.00167419
26.96,0.14755,-0.00114862
26.965,0.106486,-0.00528116
26.97,0.0679346,-0.00551946
26.975,0.034226,-0.00256241
26.98,0.00690612,0.00132997
26.985,-0.0140425,0.00130676
26.99,-0.0307812,-0.00223206
26.995,-0.0449219,-0.00299852
27,-0.0558946,-0.00347708
27.005,-0.0627809,-0.0056676
27.01,-0.0670462,-0.00659489
27.015,-0.0703826,-0.00545473
27.02,-0.0722148,-0.00463285
27.025,-0.0719619,-0.00231218
27.03,-0.0706241,-0.000804777
27.035,-0.0692592,-0.00466649
27.04,-0.0676195,-0.00471123
27.045,-0.0652637,0.00433939
27.05,-0.0626449,-0.000803622
27.055,-0.0599359,-0.0260819
27.06,-0.0564337,-0.00868439
27.065,-0.0519712,0.0148676
27.07,-0.0475636,0.00179189
27.075,-0.0437264,-0.00123254
27.08,-0.0397469,0.00185912
27.085,-0.0350358,-0.000664304
27.09,-0.0302881,-0.00798409
27.095,-0.0261427,-0.00786778
27.1,-0.0215815,-0.00369866
27.105,-0.0164503,-0.00408969
27.11,-0.0119852,-0.00441209
27.115,-0.00896984,-0.00391943
27.12,-0.00664287,-0.00447908
27.125,-0.00386899,-0.00534331
27.13,-0.00092717,-0.00484456
27.135,0.00162401,-0.000164896
27.14,0.0047189,-0.00164085
27.145,0.00906415,0.0010557
27.15,0.0127375,-0.00166951
27.155,0.013816,-0.00245089
27.16,0.0138921,-0.00463287
27.165,0.0148073,-0.00572761
27.17,0.0158629,-0.00502894
27.175,0.0165442,-0.00289283
27.18,0.0182511,-7.75E-05
27.185,0.0216784,-0.00298321
27.19,0.0249947,-0.00621967
27.195,0.0259536,-0.00712281
27.2,0.0248767,-0.00589759
27.205,0.0234941,-0.0067373
27.21,0.0221089,-0.00165188
27.215,0.0200145,0.00288123
27.22,0.0176043,-0.0012287
27.225,0.0157808,-0.00372967
27.23,0.0139772,-0.00422116
27.235,0.0115147,-0.00300847
27.24,0.00907557,-0.00399442
27.245,0.00761409,-0.000617905
27.25,0.00691529,0.000502519
27.255,0.00576254,-0.000442857
27.26,0.00444649,-0.000598992
27.265,0.00412493,-0.00291513
27.27,0.00395679,-0.00470544
27.275,0.00227744,-0.00476898
27.28,-8.34E-05,-0.00606645
27.285,-0.00162723,-0.00708441
27.29,-0.00278966,-0.00490969
27.295,-0.00490278,-0.00140483
27.3,-0.00722242,-0.00341589
27.305,-0.00862697,-0.000487503
27.31,-0.0101508,-0.00399326
27.315,-0.0128554,-0.00603797
27.32,-0.0160058,-0.00516888
27.325,-0.0188796,-0.00444452
27.33,-0.0213715,-0.00385232
27.335,-0.0236194,-0.00217863
27.34,-0.0252218,-0.000173385
27.345,-0.0258515,0.000634994
27.35,-0.0263849,-0.00594416
27.355,-0.0275976,-0.00669617
27.36,-0.0292809,-0.00392447
27.365,-0.030591,0.000645034
27.37,-0.032089,-0.000253947
27.375,-0.0342382,-0.00520145
27.38,-0.0359845,-0.00122718
27.385,-0.0365006,-0.00345123
27.39,-0.0367625,-0.00145015
27.395,-0.0377363,-0.00216433
27.4,-0.0389165,-0.00290052
27.405,-0.0395153,-0.00495453
27.41,-0.0396962,-0.00341231
27.415,-0.0403935,-0.0019172
27.42,-0.0412028,-0.00496739
27.425,-0.0411085,-0.00598659
27.43,-0.041054,-0.00430719
27.435,-0.041891,-0.00328999
27.44,-0.0425712,-0.00130893
27.445,-0.0424428,-0.000496364
27.45,-0.0425741,-0.00399881
27.455,-0.0445259,-0.00466695
27.46,-0.0478152,-0.00358083
27.465,-0.050256,-0.00510105
27.47,-0.0512664,-0.00595307
27.475,-0.0517572,-0.00382985
27.48,-0.0515976,-0.00292271
27.485,-0.048901,-0.00116305
27.49,-0.0420612,-0.00305481
27.495,-0.0310398,-0.00534183
27.5,-0.0172726,-0.0042464
27.505,-0.00376278,-0.00125667
27.51,0.00773686,0.00263558
27.515,0.0195976,0.000269241
27.52,0.036479,-0.00290776
27.525,0.0612128,-0.00477279
27.53,0.0922583,-0.00560166
27.535,0.123376,-0.00599092
27.54,0.14712,-0.00677069
27.545,0.16082,-0.00270465
27.55,0.165441,-5.27E-05
27.555,0.161355,-0.00264732
27.56,0.147711,-0.00444792
27.565,0.122263,-0.00322651
27.57,0.0854578,-0.00314662
27.575,0.0419569,-0.00147397
27.58,-0.00109701,-0.00627791
27.585,-0.0375157,-0.00591066
27.59,-0.064741,-0.00610576
27.595,-0.0837737,-0.0046591
27.6,-0.0970934,0.00124164
27.605,-0.106468,0.00493596
27.61,-0.113687,-0.00108855
27.615,-0.119322,-0.00629817
27.62,-0.123038,-0.00375814
27.625,-0.125363,-0.000171062
27.63,-0.128241,-0.00472894
27.635,-0.132549,-0.00684398
27.64,-0.136212,-0.00621449
27.645,-0.137064,-0.000633699
27.65,-0.135881,-0.000185341
27.655,-0.134542,-0.00323397
27.66,-0.133046,-0.00375976
27.665,-0.132558,-0.00519468
27.67,-0.139347,-0.00328651
27.675,-0.155494,-0.00351427
27.68,-0.158626,-0.00705968
27.685,-0.105531,-0.00877585
27.69,0.0511373,-0.00497613
27.695,0.335862,-0.0055484
27.7,0.700514,-0.00140993
27.705,1.03459,8.79E-05
27.71,1.23575,0.00989146
27.715,1.25938,0.0149043
27.72,1.12705,0.000644415
27.725,0.904939,-0.00395963
27.73,0.663381,-0.00505126
27.735,0.451899,-0.0280618
27.74,0.292991,-0.0317182
27.745,0.186846,-0.0043088
27.75,0.120046,0.00753197
27.755,0.0769394,0.00701328
27.76,0.0480612,0.0149115
27.765,0.0288683,0.00754825
27.77,0.015926,-0.00987781
27.775,0.006838,-0.0117285
27.78,0.000986143,-0.0098593
27.785,-0.00132985,0.00174275
27.79,-0.000271131,0.00567165
27.795,0.00342336,-0.00108055
27.8,0.00997274,-0.00790404
27.805,0.0191993,-0.00192103
27.81,0.0283432,-0.0041526
27.815,0.0353347,-0.00551543
27.82,0.0416929,-0.0085009
27.825,0.0500395,-0.0103994
27.83,0.0607424,-0.00961016
27.835,0.0726615,-0.00655101
27.84,0.0857447,-0.000497195
27.845,0.100454,-0.000761439
27.85,0.116448,0.00246197
27.855,0.133151,0.00061056
27.86,0.150757,-0.00252382
27.865,0.169753,-0.00211515
27.87,0.189158,-0.00201267
27.875,0.207801,-0.0036971
27.88,0.225917,0.00017979
27.885,0.244007,-0.00163381
27.89,0.260996,-0.00405706
27.895,0.275596,0.000160956
27.9,0.287632,-0.00606171
27.905,0.296783,-0.00650046
27.91,0.302422,-0.0105546
27.915,0.304466,-0.00859429
27.92,0.303201,-0.00518385
27.925,0.297684,-0.00258751
27.93,0.285261,-0.00121304
27.935,0.263825,-0.000722249
27.94,0.234017,-0.0017091
27.945,0.198339,0.00214741
27.95,0.159521,0.000707796
27.955,0.119821,-0.00178392
27.96,0.0815834,-0.0035244
27.965,0.0475162,-0.00562344
27.97,0.0190946,-0.00267895
27.975,-0.00427976,-0.00338048
27.98,-0.0235031,-0.00358166
27.985,-0.0394978,-0.00296408
27.99,-0.0539683,-0.00632417
27.995,-0.0679594,-0.00451395
28,-0.0805472,-0.00222009
28.005,-0.0907901,-0.00269903
28.01,-0.0994371,-0.00315162
28.015,-0.107218,-0.00498677
28.02,-0.113846,-0.00706241
28.025,-0.118813,-0.00489302
28.03,-0.122427,-0.00155235
28.035,-0.126405,0.0101041
28.04,-0.131413,-0.00497134
28.045,-0.136431,-0.0305176
28.05,-0.141204,0.0163487
28.055,-0.146085,-0.00173285
28.06,-0.149597,-0.000861122
28.065,-0.150525,0.0017159
28.07,-0.150978,-0.000721395
28.075,-0.154338,-0.00737369
28.08,-0.159692,-0.00714354
28.085,-0.163611,-0.00849194
28.09,-0.164775,-0.00329207
28.095,-0.164121,-0.00101175
28.1,-0.162696,-0.00672486
28.105,-0.161003,-0.000716489
28.11,-0.159856,-0.00548431
28.115,-0.159073,-0.00689732
28.12,-0.15699,-0.000532599
28.125,-0.153033,0.0021023
28.13,-0.148924,-0.00179333
28.135,-0.146492,-0.00354821
28.14,-0.144672,-0.00183839
28.145,-0.141995,-0.00476863
28.15,-0.139279,-0.00566469
28.155,-0.138095,-0.00189741
28.16,-0.13791,-0.00183295
28.165,-0.137772,-0.00212379
28.17,-0.138307,-0.00278005
28.175,-0.140453,-0.0044744
28.18,-0.143776,-0.00492404
28.185,-0.146883,-0.00482542
28.19,-0.149746,-0.0049382
28.195,-0.153254,-0.00458475
28.2,-0.15741,-0.00128164
28.205,-0.161221,-0.000810251
28.21,-0.164931,-0.00214482
28.215,-0.168551,-0.00169326
28.22,-0.170596,-0.00145358
28.225,-0.170748,-0.00458123
28.23,-0.171159,-0.00645019
28.235,-0.173492,-0.00440149
28.24,-0.177068,-0.000743243
28.245,-0.180338,-0.000690898
28.25,-0.182779,-0.00118686
28.255,-0.184557,-0.00342525
28.26,-0.185458,-0.00426571
28.265,-0.185733,-0.00400059
28.27,-0.18702,-0.0025678
28.275,-0.190563,-0.00518644
28.28,-0.194585,-0.00570023
28.285,-0.196662,-0.00615138
28.29,-0.197051,-0.00267134
28.295,-0.197348,0.0012682
28.3,-0.197427,-0.00108507
28.305,-0.196139,-0.00367693
28.31,-0.194039,-0.00399017
28.315,-0.192681,-0.0066562
28.32,-0.191858,-0.00707728
28.325,-0.190045,-0.00244576
28.33,-0.188048,-0.000290064
28.335,-0.187928,-0.00103589
28.34,-0.189121,-0.00135631
28.345,-0.189914,-0.00354012
28.35,-0.190458,-0.00586545
28.355,-0.191571,-0.00663889
28.36,-0.192285,0.000305974
28.365,-0.19139,-0.00175358
28.37,-0.189761,-0.00155003
